2023-04,2호선,0231,신대방,147,3,23810,1889,35399,9244,91107,15964,134486,26259,84820,20131,47465,18570,39056,19761,38671,23551,36271,27015,32437,30815,31075,40798,33794,47379,34511,63895,33253,95411,21447,81853,16468,58084,13309,60594,10677,57112,5359,32836,962,8814,0,100,0,0,0,0,2023-05-03 10:27:58
2023-04,2호선,0232,구로디지털단지,282,18,36438,4967,54294,19545,140938,78469,188076,223626,118212,144318,72708,59509,64259,44216,69530,47446,68553,58623,61540,57603,64233,66779,78334,80533,129549,109612,205800,166272,101791,133844,65563,88042,56112,87711,42427,83475,19236,50528,3260,13502,0,174,0,0,0,0,2023-05-03 10:27:58
2023-04,2호선,0233,대림(구로구청),638,39,32254,3630,31215,10929,68503,23062,93629,56389,64276,37097,40877,31990,36637,34916,37264,34144,35627,35254,34292,34287,36381,42765,38175,51334,44065,62252,51961,71011,27495,54105,20171,39659,16034,48742,11164,44400,5470,22485,763,5647,2,176,1,0,0,0,2023-05-03 10:27:58
2023-04,2호선,0234,신도림,3682,16,34210,5380,52573,21788,138799,44117,147112,110318,93886,70753,64671,64271,62348,62315,70056,65603,70888,70907,72836,65161,74819,74085,83529,87403,98677,116270,121037,174097,73503,124539,64113,74987,64825,71763,46965,68137,21742,51281,2528,21054,7,2743,0,0,0,0,2023-05-03 10:27:58
2023-04,2호선,0235,문래,11,0,4102,2158,13892,10896,43849,36569,49548,125487,29007,60854,21311,25959,20400,23050,24622,24981,25106,26428,24659,25144,27805,26377,34586,30719,57550,39479,104153,58709,39138,40569,26989,22152,28473,19492,22686,17823,10918,10504,1744,3005,1,72,0,0,0,0,2023-05-03 10:27:58
2023-04,2호선,0236,영등포구청,30,1,5541,3676,12866,14065,39247,36576,48300,118946,30104,52131,23519,26899,24066,24887,27126,25347,27911,28294,28989,26387,30015,26959,36313,30627,54033,37509,98702,55358,36687,36666,27886,22851,25892,21344,19316,18743,8948,12675,1473,4494,6,106,0,0,0,0,2023-05-03 10:27:58
2023-04,2호선,0237,당산,30,5,6765,3236,16708,12853,45399,29299,58331,77636,39206,39161,27308,19830,25347,19031,25648,21172,24989,24435,22481,24032,24612,28382,29408,34965,43432,49958,60581,76600,28175,50170,22173,34034,21523,34157,18794,30528,8703,19982,1243,4913,0,113,0,0,0,0,2023-05-03 10:27:58
2023-04,2호선,0238,합정,115,10,10061,3178,18837,13800,42516,33573,54735,98350,39342,90413,29913,55219,32085,52634,38458,54911,41730,63153,44854,57415,48211,58643,57416,67312,78240,85194,118759,117237,79195,80388,65213,45131,72987,37708,65788,32535,35172,22706,5527,8263,4,76,0,1,0,0,2023-05-03 10:27:58
2023-04,2호선,0239,홍대입구,1187,23,29418,3392,32831,18614,62304,39740,84826,108238,64861,139592,59100,100906,63273,115281,73448,134161,84972,145690,90501,140429,110969,144431,137682,155447,162658,185990,190683,233692,159476,172735,156796,107877,185846,87109,180874,71719,96116,49446,12174,17142,8,1831,0,0,0,0,2023-05-03 10:27:58
2023-04,2호선,0240,신촌,69,7,7858,2999,14833,14920,37234,37425,55318,89787,41261,101420,39559,74579,46062,66354,58060,67851,63862,75978,65399,66097,72990,62526,87072,65765,101825,87112,100634,116619,72509,78635,74836,46980,80730,42458,81035,37239,39578,25081,6508,6400,2,106,0,0,0,0,2023-05-03 10:27:58
2023-04,2호선,0241,이대,33,0,3696,822,9606,6079,28107,15640,37840,44557,24657,55685,20445,45165,21947,30066,30211,33333,30812,36582,29706,26935,38354,27718,41195,27650,51513,35684,43839,48281,27974,33355,24640,23155,25721,23224,19243,23005,7623,16456,1028,4265,0,71,0,0,0,0,2023-05-03 10:27:58
2023-04,2호선,0242,아현,31,3,4984,903,10773,5711,30362,13106,41982,23192,24515,13424,18688,12904,16972,10440,17656,12908,17425,13289,15847,14285,17323,16195,23525,18550,19869,24298,20986,34519,13371,24924,9874,17068,7572,17326,5865,15555,2209,9487,386,2615,0,26,0,0,0,0,2023-05-03 10:27:58
2023-04,2호선,0243,충정로(경기대입구),16,0,3363,954,6565,7520,16186,22996,22032,60965,15255,27645,11185,13601,11801,10964,12498,11187,13419,13185,13799,12144,14743,12291,18280,13653,30089,16677,46552,22079,15652,15015,10329,10738,9993,10551,7120,9693,3254,6449,556,1869,0,32,0,0,0,0,2023-05-03 10:27:58
2023-04,2호선,0244,용답,1,0,2091,218,3372,1194,8753,1941,13477,4268,7392,5966,5309,4137,4465,3121,4999,3614,5070,4463,4865,3819,5300,4740,6495,6343,5788,7118,4409,11010,2829,7394,2202,5238,1661,5981,1377,5652,560,3531,165,934,0,0,0,0,0,0,2023-05-03 10:27:58
